,ISBN,Publisher,Dewey,LC,Title,Number of Pages,Publish Place,Subject Place,Subject,Publish Date,on_NYT,publisher_id,publishplace_id,dewey_id,publisher_freq,publish_place_freq,dewey_freq,Author,author_id,author_frequency
0,1400052920,Harmony Books,823/.914,PR6051.D3352 H5 1979,The hitchhiker's guide to the galaxy,215.0,New York,0.2,30.7,2004.0,0,124,270,324,0,729,89,Douglas Adams,2158,0
1,076790818X,Broadway Books,500,Q162 .B88 2004,A short history of nearly everything,544.0,New York,1.0,0.55,2004.0,0,479,270,275,0,729,0,Bill Bryson,1091,0
2,076790382X,Broadway,,,I'm a stranger here myself,304.0,,0.0,3.0,2000.0,0,1545,0,0,0,0,0,Bill Bryson,1091,0
3,193337201X,Europa Editions,,,Cooking With Fernet Branca,281.0,,0.0,19.0,2005.0,0,1493,0,0,0,0,0,James Hamilton-Paterson,621,0
4,097669400X,Pragmatic Bookshelf,,,Agile web development with rails,558.0,"Raleigh, N.C",0.0,80.28571429,2005.0,0,1049,295,0,0,0,0,Dave Thomas,1704,0
5,1557344493,Teacher Created Resources,,,A Guide for Using Hatchet in the Classroom,48.0,,0.0,0.0,2004.0,0,330,0,0,0,0,0,Gary Paulsen,1134,0
6,1575606240,Cherry Lane Music,,,Molly Hatchet - 5 of the Best,56.0,,0.0,0.0,2003.0,0,1522,0,0,0,0,0,Molly Hatchet,1612,0
7,1595580271,New Press,,,Hatchet Jobs,240.0,,0.0,134.0,2005.0,0,1349,0,0,0,0,0,Dale Peck,820,0
8,1595962808,Changeling Press LLC,,,A Changeling For All Seasons,304.0,,0.0,0.0,2005.0,0,1077,0,0,0,0,0,Angela Knight,2263,0
9,1590301943,Shambhala,,,The Changeling,352.0,,0.0,0.0,2005.0,0,1289,0,0,0,0,0,Kate Horsley,280,0
10,006076273X,HarperAudio,,,The Known World CD,340.12267196424136,,0.0,167.0,2004.0,0,1007,0,0,0,0,0,Edward P. Jones,1930,0
11,1932386106,Archaia Studio Press,,,Artesia,352.0,,0.0,0.0,2005.0,0,1385,0,0,0,0,0,Mark S. Smylie,725,0
12,1596670231,"Eye on Education,",,,Active Literacy Across the Curriculum,138.0,,0.0,0.0,2006.0,0,1456,0,0,0,0,0,Heidi Hayes Jacobs,1341,0
13,1581807740,North Light Books,745.594/2,TT860 .B688 2006,Simply beautiful beaded jewelry,340.12267196424136,"Cincinnati, Ohio",0.0,0.0,2006.0,0,156,287,312,0,0,0,Heidi Boyd,2108,0
14,1852402873,Sovereign Publishing,,,There's Always Enough,192.0,,0.0,0.0,2003.0,0,735,0,0,0,0,0,,0,0
15,1581805632,North Light Books,,,Simply beautiful beading,127.0,"Cincinnati, Ohio",0.0,0.0,2004.0,0,156,287,0,0,0,0,Heidi Boyd,2108,0
16,034541005X,Ballantine Books,823,PR9619.3.C5964 P69 1996,The  power of one,518.0,New York,0.0,47.78571429,1996.0,0,449,270,247,59,729,1,Bryce Courtenay,2230,0
17,006076287X,Perennial Currents,658.8/7,HF5478 .G56 2005,"How to buy, sell and profit on eBay",317.0,New York,0.0,70.25,2005.0,0,1012,270,158,0,729,0,Adam Ginsberg,126,0
18,1593080271,Barnes & Noble Classics,891.73/3,PG3366 .A6 2003,Anna Karenina,803.0,New York,1.0,7.631578947,2003.0,0,1520,270,454,0,729,0,Tolstoy,911,0
19,1593081774,Barnes & Noble Classics,,,Anna Karenina ,803.0,,0.0,0.0,2004.0,0,1520,0,0,0,0,0,,0,0
20,1568491980,Buccaneer Books,,,The Untouchables,340.12267196424136,,0.0,0.0,1993.0,0,514,0,0,0,0,0,,0,0
21,1557344035,Teacher Created Materials,,,A guide for using A wrinkle in time in the classroom,48.0,"Westminster, Calif",0.0,0.0,2000.0,0,1450,123,0,0,0,0,John Carratello,168,0
22,043927169X,Scholastic Professional Books,,,Literature Circle Guide,32.0,,0.0,0.0,2002.0,0,1206,0,0,0,0,0,Tara McCarthy,1226,0
23,006078671X,William Morrow,813/.54,PS3570.O37 L66 2006,A long shadow,341.0,New York,25.0,99.28571429,2006.0,0,1614,270,345,65,729,667,Charles Todd,193,2
24,1400032490,Vintage Crime/Black Lizard,813/.54,PS3545.I464 N4 2004,New hope for the dead,244.0,New York,5.333333333,108.83333329999999,2004.0,0,1554,270,345,0,729,667,Charles Ray Willeford,568,0
25,1400032482,Vintage Books,813/.54,PS3545.I464 S5 2005,Sideswipe,215.0,New York,5.333333333,30.33333333,2005.0,0,940,270,345,0,729,667,Charles Ray Willeford,568,0
26,1400032466,Vintage Books,813/.54,PS3545.I464 M5 2004,Miami blues,191.0,New York,5.333333333,93.71428571,2004.0,0,940,270,345,0,729,667,Charles Ray Willeford,568,0
27,080213016X,,,,Quiet days in Clichy,154.0,New York,0.0,0.0,2005.0,0,0,270,0,0,729,0,Henry Miller,1237,0
28,1593080964,Barnes & Noble Classics,,,The Portrait of a Lady ,672.0,,0.0,0.0,2004.0,0,1520,0,0,0,0,0,,0,0
29,1565842219,New Press,,,The War,192.0,,0.0,52.625,1994.0,0,1349,0,0,0,0,0,"Duras, Marguerite.",1214,0
30,080215154X,Grove Press,,,"Destroy, she said ; Destruction and language",340.12267196424136,New York,0.0,0.0,1986.0,0,1252,270,0,0,729,0,Marguerite Duras,636,0
31,2070388093,Gallimard,,,L' amant de la Chine du Nord,340.12267196424136,[Paris],0.0,0.0,1991.0,0,721,262,0,0,0,0,Marguerite Duras,636,0
32,1851681825,Oneworld,892.76,,Love letters,178.0,"Oxford, England",17.5,0.666666667,1999.0,0,402,36,176,0,0,0,Kahlil Gibran,1698,0
33,156656249X,Interlink Publishing Group,,,Kahlil Gibran,456.0,,0.0,0.0,1998.0,0,1082,0,0,0,0,0,,0,0
34,014019553X,Arkana Penguin Books,892.71/5,PJ7826.I2 A277 1997,The beloved,101.0,London,0.0,0.6,1997.0,0,355,188,147,0,0,0,Kahlil Gibran,1698,0
35,067943920X,Knopf,,,Sand and Foam ,96.0,,0.0,0.0,1995.0,0,1147,0,0,13,0,0,Kahlil Gibran,1698,0
36,1402714572,Sterling,,,Treasure Island (Unabridged Classics),232.0,,0.0,11.1,2004.0,0,145,0,0,0,0,0,Robert Louis Stevenson,1613,0
37,1416500294,Pocket,,,Treasure Island (Enriched Classics),304.0,,0.0,11.1,2005.0,0,696,0,0,1,0,0,Robert Louis Stevenson,1613,0
38,1577658051,ABDO Pub.,[Fic],PZ7.S8482 Ts 2002,Treasure Island,232.0,"Edina, Minn",0.0,11.1,2002.0,0,904,13,236,0,0,4,Robert Louis Stevenson,1613,0
39,037576013X,Modern Library,823/.8,PR4658 .A1 2002,Daniel Deronda,796.0,New York,59.0,6.666666667,2002.0,0,1343,270,138,0,729,0,George Eliot,1897,0
40,8423919005,Elliot's Books,,,Cien Años de Soledad/ 100 Years of Solitude ,448.0,,0.0,167.0,1982.0,0,59,0,0,0,0,0,Gabriel Garcia Márquez,778,0
41,8432216062,Seix Barral,,,El perfume,340.12267196424136,Barcelona,0.0,0.0,2001.0,0,1417,204,0,0,0,0,Patrick Süskind,1325,0
42,1582881847,Science Fiction Book Club,,,Off the Main Sequence,738.0,"New York, NY",0.0,167.0,2005.0,0,1341,53,0,0,19,0,Robert A. Heinlein,2131,0
43,074348844X,Baen,,,The Notebooks of Lazarus Long,64.0,,0.0,0.0,2004.0,0,230,0,0,2,0,0,Robert A. Heinlein,2131,0
44,1417622857,Tandem Library,,,Salmon Of Doubt,340.12267196424136,,0.0,4.0,2003.0,0,656,0,0,0,0,0,Douglas Adams,2158,0
45,159420120X,The Penguin Press,,,Against the Day,1085.0,,0.0,48.14285714,2006.0,0,1462,0,0,1,0,0,Thomas Pynchon,1382,2
46,140004314X,A. A. Knopf,813/.54,PS3554.I33 Z63 2005,The year of magical thinking,227.0,New York,35.0,4.259259258999999,2005.0,0,639,270,345,0,729,667,Joan Didion,548,0
47,014009735X,Penguin Books,813/.54,PS3551.U77 G46 1987,Ghosts,96.0,"New York, N.Y., U.S.A",39.0,10.0,1987.0,0,397,8,345,1,0,667,Paul Auster,315,0
48,038077108X,Avon Books,741.5/973,PN6727.K275 P38 1994,Paul Auster's City of glass,129.0,New York,0.0,167.0,1994.0,0,1480,270,262,0,729,0,Paul Karasik,1231,0
49,2742741461,Actes Sud,,,Paul Auster,1075.0,,0.0,0.0,2002.0,0,319,0,0,0,0,0,Paul Auster,315,0
50,1886224145,Burning Deck,813/.54,PS3551.U77 Z462 1996,Why write?,58.0,Providence,0.0,1.0,1996.0,0,674,49,345,0,0,667,Paul Auster,315,0
51,052138673X,Cambridge University Press,,,The collapse of complex societies.,250.0,Cambridge,0.0,0.5,1990.0,0,860,346,0,0,0,0,Joseph A. Tainter,855,0
52,034543871X,Ballantine Books,,,The Collapse of the Common Good,272.0,,0.0,0.0,2002.0,0,449,0,0,59,0,0,Philip K. Howard,1289,0
53,1599869942,"Filiquarian Publishing, LLC.",,,My Inventions,88.0,,11.66666667,25.4,2006.0,0,1426,0,0,0,0,0,Nikola Tesla,1470,0
54,159413023X,Large Print Press,813/.6,PS3619.E26 L68 2004,The lovely bones,532.0,"Waterville, ME",0.0,14.23809524,2004.0,0,1024,333,287,0,0,205,Alice Sebold,1497,0
55,3822840858,Taschen,,,1000 Record Covers,576.0,,0.0,0.0,2005.0,0,438,0,0,0,0,0,Michael Ochs,1715,0
56,185960515X,Haynes Pub.,,TL444 .C67 2002,Motorcycle basics techbook,340.12267196424136,"Sparkford, Nr Yeovil, Somerset, England",0.0,41.75,2002.0,0,516,257,0,0,0,0,John Harold Haynes,225,0
57,1592530877,Rockport Publishers,,,Logo Lounge,192.0,,0.0,0.0,2004.0,0,733,0,0,0,0,0,,0,0
58,1592283195,Lyon's Press,823.008/032162,PR1309.S4 G85 2004,The greatest sailing stories ever told,340.12267196424136,"Guilford, Conn",0.0,0.25,2004.0,0,360,111,420,0,0,0,Christopher Caswell,1092,0
59,019517013X,Oxford University Press,980,F1413 .S55 2005,Modern Latin America,512.0,New York,0.0,80.875,2005.0,0,152,270,187,0,729,0,Thomas E. Skidmore,498,0
60,1400079497,Houghton Mifflin Co.,813/.54,PS3568.O855 P58 2004,The Plot Against America,391.0,"Boston, USA",3.529411765,23.11764706,2004.0,0,1287,231,345,0,0,667,Philip Roth,846,2
61,1400034957,Vintage,,,Cronica de una muerte anunciada,128.0,,0.0,35.0,2003.0,0,902,0,0,0,0,0,Gabriel Garcia Márquez,778,0
62,140003454X,Vintage Books,863/.64,PQ8180.17.A73 Z47813 2003,Living to tell the tale,533.0,New York,0.0,36.72727273,2004.0,0,940,270,199,0,729,2,Gabriel Garcia Márquez,778,0
63,1400095808,Vintage Español,,PQ8180.17.A73 M46 2004,Memoria de mis putas tristes,112.0,"New York, USA",0.0,1.47826087,2004.0,0,795,367,0,0,51,0,Gabriel Garcia Márquez,778,0
64,086171492X,Wisdom Publications,294.3/444,BQ5625 .K65 2005,Pure and simple,252.0,Boston,0.0,41.75,2005.0,0,542,6,228,0,3,0,Kō̜. Khaosūanlūang,1894,0
65,184353584X,Rough Guides,,,"The Rough Guide London Mini Guide,  Edition 4",352.0,,0.0,0.0,2006.0,0,343,0,0,0,0,0,Rob Humphreys,1809,0
66,1740598318,Lonely Planet Publications,,,Lonely Planet London,466.0,,0.0,0.0,2006.0,0,1050,0,0,0,0,0,,0,0
67,1740594770,Lonely Planet Publications,,,Lonely Planet Best Of London (Lonely Planet Encounter London),128.0,,0.0,0.0,2004.0,0,1050,0,0,0,0,0,Sarah Johnstone,1777,0
68,186450353X,Lonely Planet Publications,,,Lonely Planet London,400.0,,0.0,402.0,2002.0,0,1050,0,0,0,0,0,Steve Fallon,2122,0
69,8408064762,Geo-Planeta,,,Lonely Planet Londres (Lonely Planet London),480.0,,0.0,0.0,2006.0,0,1513,0,0,0,0,0,,0,0
70,1740592050,Lonely Planet Publications,,,Lonely Planet 2002 Out to Eat London (Out to Eat),295.0,,0.0,0.0,2001.0,0,1050,0,0,0,0,0,Mark Honan,1906,0
71,2228894699,Payot,,,"Cryptonomicon, tome 3 ",417.0,,0.0,0.0,2001.0,0,1632,0,0,0,0,0,Neal Stephenson,169,3
72,2228894168,Payot,,,"Cryptonomicon, tome 2 ",418.0,,0.0,0.0,2001.0,0,1632,0,0,0,0,0,Neal Stephenson,169,3
73,344245302X,Goldmann,,,Snow Crash.,534.0,,0.0,12.125,2002.0,0,1367,0,0,0,0,0,Neal Stephenson,169,3
74,1880685353,Two Plus Two Pub.,795.412,GV1251 .H236 2004,Harrington on hold 'em,340.12267196424136,"Henderson, Nev",0.0,0.0,2004.0,0,399,143,9,0,0,0,Dan Harrington,482,0
75,1880685337,Two Plus Two Pub.,795.412,GV1251 .H236 2004,Harrington on hold 'em,340.12267196424136,"Henderson, Nev",0.0,0.0,2004.0,0,399,143,9,0,0,0,Dan Harrington,482,0
76,142150460X,Viz Media,,,Fullmetal Alchemist.,176.0,San Francisco,0.0,2.5,2006.0,0,448,201,0,0,1,0,Hiromu Arakawa,1423,0
77,1591169259,Viz,741.5973,,Fullmetal Alchemist Volume 1,340.12267196424136,San Francisco,0.0,27.375,2005.0,0,1219,201,369,0,1,0,Hiromu Arakawa,1423,0
78,1421504596,Viz Media,,,Fullmetal Alchemist.,164.0,San Francisco,0.0,2.5,2006.0,0,448,201,0,0,1,0,Hiromu Arakawa,1423,0
79,1591169208,Viz,741.5973,,Fullmetal Alchemist Volume 1,340.12267196424136,San Francisco,0.0,27.375,2005.0,0,1219,201,369,0,1,0,Hiromu Arakawa,1423,0
80,1591169291,VIZ Media LLC,,,Fullmetal Alchemist Volume 4,200.0,,0.0,4.666666667,2005.0,0,1354,0,0,0,0,0,Hiromu Arakawa,1423,0
81,006019250X,HarperFlamingo,869.3,PQ9698.13.O3546 A4513 1998,The illustrated Alchemist,198.0,"New York, NY",0.0,167.0,1998.0,0,1703,53,285,0,19,0,Paulo Coelho,2211,1
82,1591169232,Viz,741.5/952,PN6790.J33 A74 2005,Fullmetal Alchemist Volume 2,179.0,San Francisco,0.0,27.375,2005.0,0,1219,201,222,0,1,0,Hiromu Arakawa,1423,0
83,158715739X,Wildside Press,,,The Last Days of Pompeii,360.0,,0.0,81.42857143,2003.0,0,475,0,0,0,0,0,Edward Bulwer Lytton,1067,0
84,014240120X,Puffin,,,The Westing Game ,192.0,,6.0,20.38461538,2004.0,0,1639,0,0,0,0,0,Ellen Raskin,2232,0
85,1400096898,Vintage,,,Memoirs of a Geisha,512.0,,0.0,284.5,2005.0,0,902,0,0,0,0,0,Arthur Golden,1645,0
86,1557046832,Newmarket Press,791.43/72,PN1997.2.M45 J36 2005,Memoirs of a geisha,144.0,New York,0.0,83.5,2005.0,0,473,270,173,0,729,0,"James, David",1217,0
87,074343059X,Pocket Books,,,Geisha of Gion,304.0,,0.0,0.0,2003.0,0,1379,0,0,5,0,0,,0,0
88,1932664394,Oni Press,,,Love As A Foreign Language #5,64.0,,0.0,0.0,2006.0,0,457,0,0,0,0,0,,0,0
89,1416524797,Pocket Books,813/.54,PS3552.R685434 A82 2006,Angels & Demons,713.0,"New York, USA",0.818181818,20.63793103,2006.0,0,1379,367,345,5,51,667,Dan Brown,32,2
90,849561877X,Umbriel,,,Angeles y Demonios/Angels and Demons,508.0,,0.818181818,20.63793103,2005.0,0,1092,0,0,0,0,0,Dan Brown,32,2
91,076792603X,Broadway Books,813/.54,2004055276,The Da Vinci Code,467.0,"New York, USA",3.214285714,17.96153846,2004.0,0,479,367,345,0,51,667,Dan Brown,32,2
92,2266144340,JC Lattes,,,Da Vinci Code,340.12267196424136,,3.214285714,17.96153846,2005.0,0,506,0,0,0,0,0,Dan Brown,32,2
93,1416524800,Pocket Books,,,Deception Point,737.0,"New York, USA",9.0,21.0,2006.0,0,1379,367,0,5,51,0,Dan Brown,32,2
94,9953299072,al-Dār al-ʻArabīyah lil-ʻulūm,,,Ḥaqīqat al-khadīʻah =,471.0,"Bayrūt, Lubnān",9.0,21.0,2005.0,0,972,39,0,0,0,0,Dan Brown,32,2
95,1416524886,Pocket Books,,,Deception Point,736.0,"New York, USA",9.0,21.0,2006.0,0,1379,367,0,5,51,0,Dan Brown,32,2
96,078601606X,Pinnacle Books,,CPB Box no. 2376 vol. 19,A killing rain,383.0,"New York, NY",1.0,64.33333333,2005.0,0,1670,53,0,0,19,0,P. J. Parrish,453,0
97,1585424331,Jeremy P. Tarcher/Penguin,650.1,HF5386 .H57 2005,Think and grow rich,302.0,New York,0.0,0.083333333,2005.0,0,1263,270,239,0,729,0,Napoleon Hill,478,0
98,1932429239,High Roads Media,,,Think and Grow Rich: The 21st-Century Edition,368.0,,0.0,0.0,2004.0,0,1033,0,0,0,0,0,Napoleon Hill,478,0
99,1563410907,Firebrand Books,305.9/066,HQ77.8.W55 A3 1997,Read my lips,340.12267196424136,"Ithaca, NY",35.0,1.0,1997.0,0,919,368,175,0,0,0,Riki Anne Wilchins,1175,0
100,1419349996,Recorded Books,,,Richest Man in Babylon - The Success Secrets of the Ancients,340.12267196424136,,0.0,167.0,2005.0,0,1224,0,0,0,0,0,George S. Clason,1298,0
101,1400098033,Three Rivers Press,813/.54,PS3570.R44 S55 2005,Shibumi,486.0,New York,0.0,83.71428571,2005.0,0,1234,270,345,0,729,667,Trevanian.,2176,0
102,1565122429,Algonquin Books of Chapel Hill,813/.54,PS3563.O87147 G36 1999,Gap Creek,326.0,"Chapel Hill, N.C",0.0,62.8,1999.0,0,706,29,345,2,0,667,"Morgan, Robert",901,0
103,1416500189,Pocket Books,,,The Good Earth,415.0,"New York, USA",6.0,70.14285714,1958.0,0,1379,367,0,5,51,0,Pearl S. Buck,426,0
104,1579546013,Rodale,613/.04244,RA778 .P3167 2005,Body-for-LIFE for women,252.0,"Emmaus, Penn",0.0,60.42857143,2005.0,0,467,7,355,0,0,0,Pamela Peeke,197,0
105,030723827X,Clarkson Potter,641.5945,TX723 .D326 2006,Giada's family dinners,340.12267196424136,New York,0.0,5.75,2006.0,0,483,270,94,0,729,0,Giada De Laurentiis,1276,0
106,1400052580,Clarkson Potter,,,Everyday Italian,255.0,New York,0.0,201.0,2005.0,0,483,270,0,0,729,0,Giada De Laurentiis,1276,0
107,1400052386,Clarkson Potter,,,Tyler's Ultimate,256.0,,0.0,83.5,2006.0,0,483,0,0,0,0,0,Tyler Florence,2183,0
108,1400052378,Clarkson Potter,,,Eat This Book,288.0,,0.0,201.0,2005.0,0,483,0,0,0,0,0,Tyler Florence,2183,0
109,8466625127,Ediciones B,,,Freakonomics,250.0,,1.0,5.772727272999999,2006.0,0,744,0,0,0,0,0,Steven D. Levitt,1194,0
110,8423335127,Destino Ediciones,,,Vida De Pi,352.0,,0.0,0.0,2003.0,0,1330,0,0,0,0,0,,0,0
111,1411677315,Lulu Press,,,A Million Little Pieces of Feces,260.0,,0.0,0.0,2006.0,0,157,0,0,0,0,0,Python Bonkers,1494,0
112,1401359299,Miramax Books,,,Leadership Through the Ages,340.12267196424136,,0.0,93.83333333,2003.0,0,705,0,0,0,0,0,Rudolph W. Giuliani,2192,0
113,006123205X,HarperAudio,,,"Men are From Mars, Women are From Venus ",340.12267196424136,,0.0,167.0,2007.0,0,1007,0,0,0,0,0,John Gray,645,0
114,055338368X,Bantam,,,Gates of Fire,400.0,,1.0,16.33333333,2005.0,0,160,0,0,7,0,0,Steven Pressfield,975,0
115,038551641X,Doubleday,813/.54,PS3566.R3944 A69 2006,The Afghan campaign,340.12267196424136,New York,0.0,0.333333333,2006.0,0,1337,270,345,38,729,667,Steven Pressfield,975,0
116,189031823X,St. Augustine's Press,184,B380 .P51313 2000,Enthusiasm and divine madness,109.0,"South Bend, Ind",0.0,0.5,2000.0,0,1156,4,329,0,0,0,Josef Pieper,1376,0
117,086516584X,Bolchazy-Carducci,873/.01,PA6802.A1 B65 2004,Vergil's Aeneid,161.0,"Wauconda, Ill",2.0,13.10526316,2004.0,0,1587,30,240,0,0,0,Publius Vergilius Maro,1907,0
118,067499583X,Harvard University Press,871/.01,PA6807.A1 F35 1999,Virgil,340.12267196424136,"Cambridge, Mass",1.0,17.45454545,1999.0,0,693,355,86,0,0,0,Publius Vergilius Maro,1907,0
119,1891190237,Atelos,,PS,City eclogue,136.0,"Berkeley, CA",0.0,0.0,2005.0,0,1530,85,0,0,0,0,Ed Roberson,618,0
120,155832125X,Harvard Common Press,641.5/784,TX840.B3 K454 1998,Paul Kirk's championship barbecue sauces,262.0,"Boston, Mass",0.0,0.0,1998.0,0,1377,129,376,0,1,0,Paul Kirk,1397,0
121,1557831572,Applause Books,822.3/3,PR2879 .B67 1994,The Reduced Shakespeare Company's the complete works of William Shakespeare,137.0,New York,0.0,135.0,1994.0,0,507,270,121,0,729,0,Jess Borgeson,1137,0
122,006251279X,HarperSanFrancisco,133.4/3,BF1999 .C67413  1995,The pilgrimage,226.0,[San Francisco],1.6666666669999999,0.0,1995.0,0,1208,252,352,0,0,0,Paulo Coelho,2211,1
123,1590171802,New York Review Books,822/.01,PA3975 .A2 2006,Grief lessons,312.0,New York,0.0,0.0,2006.0,0,58,270,83,0,729,0,Euripides,1938,0
124,067499566X,Harvard University Press,882/.01,PA3975 .A2 1998,Suppliant women,455.0,"Cambridge, Mass",0.0,20.25,1998.0,0,693,355,385,0,0,0,Euripides,1938,0
125,090651598X,Bristol Classical Press,,,Helen,340.12267196424136,Bristol,0.0,47.0,1981.0,0,1001,320,0,0,0,0,Euripides,1938,0
126,071563187X,Duckworth,882/.01,PA3973.M43 A55 2002,Euripides,143.0,London,0.0,0.0,2002.0,0,619,188,385,0,0,0,"Allan, William",1032,0
127,019513592X,"Oxford University Press, USA",,,The Oresteia,304.0,,0.0,167.0,2004.0,0,1427,0,0,0,0,0,Aeschylus,68,0
128,081221627X,University of Pennsylvania Press,882/.01,PA3827 .A657 1998,Aeschylus,340.12267196424136,Philadelphia,0.0,1.75,1998.0,0,1504,178,385,0,0,0,Aeschylus,68,0
129,1400041929,Everyman's Library,882/.01,PA3827.A7 T3913 2004,The Oresteia,127.0,New York,0.0,35.25,2004.0,0,763,270,385,0,729,0,Aeschylus,68,0
130,1419150014,Kessinger Publishing,,,Four Plays Of Aeschylus,208.0,,0.0,0.0,2004.0,0,937,0,0,0,0,0,Aeschylus,68,0
131,015602764X,Harvest Books,,,"Sophocles, The Oedipus Cycle",272.0,,0.0,402.0,2002.0,0,796,0,0,0,0,0,Sophocles,1379,0
132,1580495931,"Prestwick House, Inc.",,,Oedipus Rex - Literary Touchstone Edition,80.0,,0.0,0.14285714300000002,2005.0,0,97,0,0,0,0,0,Sophocles,1379,0
133,1416500332,Pocket,,,Oedipus the King,144.0,,0.0,0.5,2005.0,0,696,0,0,1,0,0,Sophocles,1379,0
134,1585100870,Focus Pub./R. Pullins,882/.01,PA3877 .A6 2003,Acharnians,86.0,"Newburyport, MA",0.5,5.8,2003.0,0,1230,223,385,0,0,0,Aristophanes,686,0
135,1400032717,Vintage Contemporaries,,,The curious incident of the dog in the night-time,226.0,New York,29.5,9.875,2004.0,0,188,270,0,0,729,0,Mark Haddon,1029,0
136,843392463X,Editorial Anagrama,,,Formas Breves ,142.0,,0.0,0.0,2001.0,0,983,0,0,0,0,0,Ricardo Piglia,1534,0
137,8433968777,Editorial Anagrama,,PN3324 .P54 2005,El último lector,190.0,Barcelona,0.0,0.0,2005.0,0,983,204,0,0,0,0,Ricardo Piglia,1534,0
138,1862076650,Granta Books,,,Money to burn,256.0,London,0.0,0.666666667,2003.0,0,1100,188,0,0,0,0,Ricardo Piglia,1534,0
139,8433924710,Editorial Anagrama,,,Respiración artificial,218.0,Barcelona,2.0,17.0,2001.0,0,983,204,0,0,0,0,Ricardo Piglia,1534,0
140,8433924621,Editorial Anagrama,,,Plata quemada,227.0,,0.0,0.0,2000.0,0,983,0,0,0,0,0,Ricardo Piglia,1534,0
141,8432216429,Planeta,,,El Tunel / The Tunnel,340.12267196424136,,0.0,0.4,2003.0,0,299,0,0,0,0,0,Ernesto Sabato,916,0
142,9500716054,Sudamericana,,,Sobre Heroes y Tumbas - Sin Sobrecubierta,340.12267196424136,,0.0,0.0,1999.0,0,1501,0,0,0,0,0,Ernesto Sabato,916,0
143,1565480848,New City Press,,,The Confessions: Saint Augustine ,416.0,,0.0,0.0,2002.0,0,915,0,0,0,0,0,Augustine of Hippo,448,0
144,1565481240,New City Press,230/.14,BR65.A73 E5 1999,The Augustine catechism,144.0,"Hyde Park, N.Y",0.0,55.66666667,1999.0,0,915,264,21,0,0,0,Augustine of Hippo,448,0
145,1565482018,New City Press,,,On Genesis,540.0,,0.0,0.0,2004.0,0,915,0,0,0,0,0,Augustine of Hippo,448,0
146,8466308954,Santillana USA Publishing Company,,,Confesiones de un chef = Kitchen Confidential,478.0,,0.0,0.0,2002.0,0,193,0,0,0,0,0,Anthony Bourdain,1837,0
147,014044789X,Penguin,,PA6522.M2 R33 2004,Metamorphoses,723.0,London,0.333333333,10.43333333,2004.0,0,1300,188,0,1,0,0,Ovid,431,0
148,069101597X,Princeton University Press,,,Dionysiac poetics and Euripides' Bacchae,420.0,"Princeton, N.J",0.0,0.0,1997.0,0,939,15,0,0,0,0,Charles Segal,2210,0
149,1857150600,Everyman's Library,,,The Iliad ,594.0,,0.666666667,0.37037037,1992.0,0,763,0,0,0,0,0,Homer,2248,0
150,1585424838,Jeremy P. Tacher/Penguin,191,BP605.N48 P56 2006,2012,340.12267196424136,New York,0.0,0.0,2006.0,0,932,270,258,0,729,0,Daniel Pinchbeck,1044,0
151,848306667X,Debate Editorial,,,"Armas, germenes y acero/ Guns, Germs and Steel",588.0,,0.0,0.0,2006.0,0,51,0,0,0,0,0,Jared Diamond,881,0
152,044657967X,Warner Books,,PS3554.E472 W55 2006,Wild fire,519.0,New York,0.0,13.125,2006.0,0,430,270,0,0,729,0,Nelson DeMille,923,5
153,037582538X,Knopf,[E],PZ8.3.S577 Wi 2004,Wild about books,340.12267196424136,New York,0.0,0.25,2004.0,0,1147,270,64,13,729,1,Judy Sierra,513,0
154,1591583667,Libraries Unlimited,6.7,Z674.75.W67 R83 2007,Crash course in Web design for libraries,196.0,"Westport, Conn",0.0,33.4,2007.0,0,573,35,114,0,0,0,Charles P. Rubenstein,1940,0
155,014025157X,Penguin Books,791.45/72,PN1992.77.P65 B57 1995,The making of Pride and prejudice,117.0,London,0.0,0.0,1995.0,0,397,188,349,1,0,0,Sue Birtwistle,1680,0
156,1593083246,Sterling Publications,,,Pride and Prejudice,432.0,,7.375,27.67857143,2004.0,0,1443,0,0,0,0,0,Jane Austen,1451,0
157,1400032806,Anchor,,,Under the Banner of Heaven,432.0,,0.0,0.0,2004.0,0,582,0,0,0,0,0,Jon Krakauer,1404,0
158,067978361X,Modern Library,,G700 1912 .A5 A4313 2000,In the land of white death,205.0,New York,1.0,12.28571429,2000.0,0,1343,270,0,0,729,0,Valerian Ivanovich Alʹbanov,1648,0
159,8427032226,Planeta,,,La Tierra Es Plana / The World Is Flat,495.0,,0.0,0.0,2006.0,0,299,0,0,0,0,0,Thomas L. Friedman,378,0
160,1402714580,Sterling Pub.,[Fic],PZ7.A335 Li 2004,Little women,525.0,New York,15.5,13.57142857,2004.0,0,873,270,236,0,729,4,Louisa May Alcott,647,0
161,1931082731,Library of America,813/.4,PS1016 2005,Little women ; little men ; Jo's boys,1092.0,New York,2.0,36.04347826,2005.0,0,654,270,214,0,729,0,Louisa May Alcott,647,0
162,1904633277,Collector's Library,,,Little Women,326.0,,0.0,0.0,2004.0,0,1540,0,0,0,0,0,Louisa May Alcott,647,0
163,1593081383,Barnes & Noble Classics,,,A Tale of Two Cities,448.0,"New York, USA",17.57142857,6.571428571,2004.0,0,1520,367,0,0,51,0,Charles Dickens,466,0
