date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2015-11-15,0385539436,1455520616,006232540X,0525954333,1476783454,0316349933,030791156X,1476746583,0345533488,0316410985,0812998685,0062351427,1476798842,0385354282,1594633665,1250027934,0062409859,0060548959,1451649320,0385353774
2015-11-22,1501111671,0316225886,0385539436,1455520616,1451664168,0316349933,006232540X,1476783454,1476746583,0345533488,1594633665,0525954333,0062409859,1476798842,0316410985,0385354282,0060548959,1501116975,0062351427,0804188971
2015-11-29,0385539436,1501111671,0316225886,0062294415,1455520616,1455525928,039916149X,1476746583,1501116975,0316349933,1594633665,1476783454,006232540X,0062409859,1451664168,1476798842,0385354282,0345533488,0525954333,0312577222
2015-12-06,0345542967,1455586420,0385539436,1501111671,1455520616,0316225886,1501108557,0399174117,1501119796,0062294415,1476746583,0307962334,1594633665,1455525928,0062409859,076538308X,1476798842,039916149X,1476783454,1501116975
2015-12-13,0316407046,0345542967,0385539436,1455586420,1501111671,1455520616,0062294415,1476746583,0316225886,0062409859,1594633665,1501108557,0399174117,1501119796,0307962334,0312577222,0345533488,1501116975,0385354282,1476783454
2015-12-20,0385539436,0316407046,0399176764,1501111671,1455586420,1455520616,0345542967,1476746583,0062294415,1594633665,0062409859,0316225886,0312577222,0345531035,0345533488,1501108557,1476798842,0385354282,1501116975,0399174117
2015-12-27,0385539436,0316407046,1455520616,1501111671,1476746583,1455586420,0399176764,1594633665,0062294415,0345542967,0062409859,0345545966,0312577222,0316225886,0345531035,0345533488,1476798842,0385354282,1501108557,1594634475
2016-01-03,0385539436,1476746583,1455520616,1501111671,0316407046,1594633665,0062294415,1455586420,0062409859,0399176764,0312577222,0345542967,0345545966,0345533488,0385354282,0316225886,0062381644,1594634475,1476783454,1451664168
2016-01-10,0385539436,0316407046,1476746583,1594633665,1455520616,1501111671,0062409859,1455586420,0062294415,0312577222,0399176764,0345542967,0345545966,0385354282,0345533488,0316225886,1594634475,034551162X,1476783454,0345531035
2016-01-17,1476746583,1594633665,0385539436,1455520616,1501111671,0312577222,0316407046,1455586420,0062409859,0062294415,0399176764,0345542967,0345545966,1594634475,0385354282,0345533488,0316225886,1501116975,0385539258,0060548959
2016-01-24,1101965495,1594633665,1476746583,0385539436,0312577222,1455520616,0316407046,1501111671,0062409859,1594634475,0385538898,0062294415,1455586420,0345533488,0345545966,0399176764,0385354282,0316225886,0385539258,1501116975
2016-01-31,1400067693,1101965495,1594633665,1476746583,0399174680,0312577222,0385539436,1455520616,0525954554,1594634475,0062409859,1501111671,1455586420,0385538898,0307957942,0316407046,0345545966,0062294415,0385541031,0525429476
2016-02-07,0345531051,1400067693,1476746583,1594633665,0312577222,1101965495,0385539436,0062250949,0399174680,0385344422,1455520616,1594634475,0316342513,0525954554,0062409859,1455586420,1501116975,0385538898,0316407046,0451474627
2016-02-14,0316407062,0345531051,1400067693,1476746583,1594633665,0765378574,0312577222,1101965495,0345528697,0385539436,1594634475,1455520616,0399174680,0062409859,0525954554,0062250949,0345548515,1455586420,1501111671,0385538898
2016-02-21,0399170898,0316407062,1476746583,1400067693,1594633665,0345541405,0312577222,0345531051,0385539436,1101965495,0345528697,1594634475,0765378574,0399174680,1455520616,0062409859,0525426590,1476781222,1455586420,0525954554
2016-02-28,0345539842,0399170898,0316407062,0525954570,1476746583,1594633665,1400067693,0312577222,0345531051,0345541405,0385539436,1455520616,0345528697,0399176144,1101965495,0525426590,1501111671,0062409859,1594634475,0812997174
2016-03-06,1250061628,1476746583,1594633665,0312577222,0399170898,0316407062,0525954570,1400067693,0062409859,0385539436,0345539842,1101990260,0345528697,0385354207,0345541405,0345531051,0525426590,1455520616,1501111671,1400068266
2016-03-13,1476746583,0553391925,1594633665,0312577222,0062409859,1250061628,1617732168,1400067693,0399170898,0316407062,1101990260,0525954570,0385539436,0345528697,0765376474,0525426590,1455520616,0345531051,0345541405,1400068266
2016-03-20,0399175954,1476746583,1594633665,0312577222,0553391925,1250061628,1400067693,0062409859,1101990260,0525954570,0316407062,1101947411,0525426590,0385539436,0345528697,0399170898,0345541405,1617732168,0345539842,1594634475
2016-03-27,0399176608,0425256766,1476746583,1594633665,0312577222,0399175954,1455536342,0802124801,1250061628,0062409859,1501110721,1101990260,1400067693,0553391925,1101947411,0525954570,0316407062,0345528697,0525426590,0451474473
2016-04-03,0316407054,034553106X,1476746583,0312577222,0399176608,1594633665,039917351X,0399175954,0425277356,1455536342,0425256766,0062409859,0525426590,0525953000,1101990260,0812989058,0553391925,1400067693,0802124801,1501110721
2016-04-10,0525955097,0316407054,0062414216,034553106X,1476746583,1594633665,0812993101,0312577222,0399176608,0399175954,0525426590,0062409859,1400067693,1455536342,039917351X,1101990260,1101947411,0345528697,0525953000,0425256766
