date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2015-11-15,1627792414,0316200603,1455536113,1250067057,1591848040,1501117696,0062415832,0812993543,1101983795,1250058902,1594486638,055341996X,0679456201,1101875100,0804138141,0805095152,0399173323,1250077001,0547250258,1501116444
2015-11-22,110188696X,1627792414,1591848067,1591848040,1501137964,0316200603,1250067057,055341996X,0679456201,1455536113,1501117696,1101983795,0812993543,1250058902,0062415832,1594486638,1455563110,0805095152,0804138141,1101875100
2015-11-29,1400067650,1591848067,1627792414,110188696X,0316200603,1501137964,0679456201,0812993543,1591848040,1501117696,1101983795,055341996X,0804138141,1250067057,1101875100,1250058902,1455536113,0062415832,1250007143,0805095152
2015-12-06,1627792414,1591848067,1400067650,110188696X,0812993543,0316200603,1101875100,055341996X,1250058902,0062415832,1501117696,1501137964,1455536113,0679456201,0804138141,1250067057,0399173544,1101983795,1455563110,0871404230
2015-12-13,1250058902,1627792414,1591848067,1400067650,0804138141,0812993543,110188696X,1501117696,1250095891,0316200603,1476728747,1501137964,0544272994,0679456201,055341996X,0871404230,1101983795,1101875100,0451492935,0062415832
2015-12-20,1250058902,1627792414,1591848067,0812993543,1400067650,0804138141,1250095891,0544272994,1250038820,0316200603,110188696X,1476728747,0871404230,1501137964,0451492935,055341996X,0679456201,1250077001,1501117696,1101875100
2015-12-27,1627792414,1591848067,1250058902,0812993543,1400067650,0544272994,1476728747,0804138141,0316200603,1501137964,1250095891,0062415832,110188696X,0307408868,0871404230,0451492935,1501117696,0805095152,1594206279,1101875100
2016-01-03,1627792414,1591848067,1250058902,0812993543,0544272994,1400067650,1476728747,0804138141,0871404230,0316200603,1501137964,0062415832,1250095891,0307408868,1594206279,1101875100,0451492935,110188696X,1501117696,1250077001
2016-01-10,1627792414,1591848067,1250058902,0812993543,0544272994,1400067650,1476728747,0804138141,1501137964,0316200603,0871404230,1250095891,0062415832,1594206279,1101875100,0307408868,1501117696,0451492935,110188696X,1250077001
2016-01-17,0812993543,1591848067,1627792414,1250058902,1501117696,0804138141,0316200603,1594206279,1501137964,0802123414,1476728747,0871404230,1250095891,1250077001,0544272994,0451492935,0805095152,0062415832,1101875100,110188696X
2016-01-24,0812993543,1591848067,1627792414,0805095152,1476728747,1594206279,1501137964,0802123414,0804138141,0544272994,0451492935,0316200603,1250058902,0871404230,0679456201,0307408868,1250077001,0062415832,038535066X,1250095891
2016-01-31,081298840X,0399588639,0812993543,1591848067,1627792414,0805095152,0679456201,1594206279,1476728747,1501119109,1501137964,0451492935,0802123414,0544272994,0871404230,0062415832,0316200603,1250058902,1451691653,1250077001
2016-02-07,081298840X,0399588639,0812993543,0385539282,0385535597,1627792414,1591848067,0805095152,1501137964,1594206279,1476728747,1476763798,0062415832,0802123414,0316200603,0451492935,0544272994,0871404230,1250058902,1250077001
2016-02-14,081298840X,0385535597,0812993543,0385539282,0399588639,1591848067,1627792414,0805095152,1476728747,0385348150,1594206279,0451492935,0802123414,081299762X,1476763798,0544272994,1501137964,1250077001,0062415832,0307985679
2016-02-21,081298840X,0525429565,0812993543,0399588639,0385539282,0385535597,0805095152,1627792414,1591848067,1476728747,1101875283,1594206279,0451492935,0802123414,0871404230,1250077001,0385348150,0544272994,081299762X,0679456201
2016-02-28,081298840X,0399588639,0812993543,0385539282,1501135104,0385535597,0525429565,1101875550,1627792414,1591848067,0805095152,1451635117,0812998405,1476728747,1594206279,0451492935,0544272994,0691147728,0525429077,1250077001
2016-03-06,081298840X,1101902752,0812993543,0399588639,0385539282,0385535597,1451635117,006244428X,0525429565,0805095152,1250083311,1476753652,1501135104,1591848067,1101875550,1627792414,1426214669,081299762X,1101946326,1101965169
2016-03-13,081298840X,0812993543,1594206562,1101902752,0385539282,0525429565,0399588639,1451635117,0805095152,0385535597,1591848067,1250083311,1101875550,1627792414,1501137964,006244428X,1476728747,1476753652,0385353928,0062415832
2016-03-20,081298840X,0812993543,0385535597,1594206562,0399184414,0553447432,0385353928,1101902752,0399588639,0385539282,0805095152,0544272889,1451635117,038553941X,1476716560,0525429565,1590514882,1591848067,1476728747,1250083311
2016-03-27,081298840X,0812993543,0385535597,0544272889,0399184414,081299339X,0399588639,1501144235,0553447432,0805095152,1594206562,1101902752,1451635117,0062202618,0385539282,1476716560,0525429565,1101907290,0385353928,038553941X
2016-04-03,081298840X,0385535597,0812993543,0544272889,081299339X,0805095152,0399588639,038553941X,0399184414,0553447432,0062202618,0062089234,0525429565,0385539282,1451635117,1594206562,1101907290,1476728747,1476716560,0385353928
2016-04-10,081298840X,0399184414,0812993543,081299339X,0544272889,0385535597,0399588639,0805095152,038553941X,0525429565,0385539282,0553447432,1451635117,1476716862,1594206562,1476716560,1476728747,0385353928,1627795391,1476753652
